Time,Fx,Fy,Fx_actual,Fy_actual,Sep1,Sep2
1536010631.485561589,-0.958626,0,0.047,-0.031,0.000976418,0.000846207
1536010631.489558463,-0.958626,0,0.029,-0.016,0.000976418,0.000846207
1536010631.493561781,-0.958626,0,0.003,0.001,0.000976418,0.000846207
1536010631.497558221,-0.958626,0,-0.02,0.015,0.000976418,0.000846207
1536010631.501560399,-0.958626,0,-0.029,0.019,0.000976418,0.000846207
1536010631.505558759,-0.958626,0,-0.022,0.012,0.000976418,0.000846207
1536010631.509561236,-0.958626,0,-0.013,-0.002,0.000976418,0.000846207
1536010631.513558794,-0.958626,0,-0.022,-0.02,0.000976418,0.000846207
1536010631.517558989,-0.958626,0,-0.053,-0.031,0.000976418,0.000846207
1536010631.521559513,-0.958626,0,-0.089,-0.029,0.000976418,0.000846207
1536010631.525557949,-0.958626,0,-0.101,-0.015,0.000976418,0.000846207
1536010631.529558544,-0.958626,0,-0.075,0,0.000976418,0.000846207
1536010631.533561546,-0.958626,0,-0.026,0.005,0.000976418,0.000846207
1536010631.537558476,-0.958626,0,0.01,0,0.000976418,0.000846207
1536010631.541525060,-0.958626,0,0.013,-0.01,0.000976418,0.000846207
1536010631.545558022,-0.958626,0,-0.01,-0.015,0.000976418,0.000846207
1536010631.549560467,-0.958626,0,-0.03,-0.016,0.000976418,0.000846207
1536010631.553568992,-0.958626,0,-0.027,-0.019,0.000976418,0.000846207
1536010631.557558286,-0.958626,0,-0.006,-0.03,0.000976418,0.000846207
1536010631.561557767,-0.958626,0,0.007,-0.042,0.000976418,0.000846207
1536010631.565557885,-0.958626,0,-0.001,-0.047,0.000976418,0.000846207
1536010631.569557295,-0.958626,0,-0.025,-0.039,0.000976418,0.000846207
1536010631.573557998,-0.958626,0,-0.041,-0.023,0.000976418,0.000846207
1536010631.577558716,-0.958626,0,-0.034,-0.013,0.000976418,0.000846207
1536010631.581558261,-0.958626,0,-0.009,-0.015,0.000976418,0.000846207
1536010631.585557871,-0.958626,0,0.012,-0.025,0.000976418,0.000846207
1536010631.589557138,-0.958626,0,0.019,-0.029,0.000976418,0.000846207
1536010631.593557374,-0.958626,0,0.014,-0.017,0.000976418,0.000846207
1536010631.597557865,-0.958626,0,0.011,0.01,0.000976418,0.000846207
1536010631.601557112,-0.958626,0,0.02,0.037,0.000976418,0.000846207
1536010631.605557892,-0.958626,0,0.04,0.046,0.000976418,0.000846207
1536010631.609557534,-0.958626,0,0.057,0.029,0.000976418,0.000846207
1536010631.613557741,-0.958626,0,0.062,-0.003,0.000976418,0.000846207
1536010631.617564679,-0.958626,0,0.048,-0.033,0.000976418,0.000846207
1536010631.621557248,-0.958626,0,0.019,-0.045,0.000976418,0.000846207
1536010631.625557422,-0.958626,0,-0.013,-0.041,0.000976418,0.000846207
1536010631.629557807,-0.958626,0,-0.035,-0.032,0.000976418,0.000846207
1536010631.633557373,-0.958626,0,-0.04,-0.028,0.000976418,0.000846207
1536010631.637557900,-0.958626,0,-0.028,-0.027,0.000976418,0.000846207
1536010631.641557628,-0.958626,0,-0.006,-0.021,0.000976418,0.000846207
1536010631.645558304,-0.958626,0,0.012,-0.008,0.000976418,0.000846207
1536010631.649571767,-0.958626,0,0.02,0.007,0.000976418,0.000846207
1536010631.653559666,-0.958626,0,0.01,0.016,0.00104151,0.000716023
1536010631.657556989,-0.945836,0,-0.011,0.013,0.00104151,0.000716023
1536010631.661556823,-0.945836,0,-0.035,0,0.00104151,0.000716023
1536010631.665556832,-0.945836,0,-0.041,-0.012,0.00104151,0.000716023
1536010631.669557637,-0.945836,0,-0.021,-0.014,0.00104151,0.000716023
1536010631.673556814,-0.945836,0,0.017,-0.002,0.00104151,0.000716023
1536010631.677560482,-0.945836,0,0.049,0.017,0.00104151,0.000716023
1536010631.681557152,-0.945836,0,0.052,0.032,0.00104151,0.000716023
1536010631.685558168,-0.945836,0,0.022,0.035,0.00104151,0.000716023
1536010631.689557505,-0.945836,0,-0.022,0.026,0.00104151,0.000716023
1536010631.693558366,-0.945836,0,-0.054,0.016,0.00104151,0.000716023
1536010631.697557489,-0.945836,0,-0.057,0.013,0.00104151,0.000716023
1536010631.701556364,-0.945836,0,-0.031,0.022,0.00104151,0.000716023
1536010631.705536601,-0.945836,0,0.006,0.039,0.00104151,0.000716023
1536010631.709557940,-0.945836,0,0.044,0.058,0.00104151,0.000716023
1536010631.713559128,-0.945836,0,0.069,0.07,0.00104151,0.000716023
1536010631.717558123,-0.945836,0,0.073,0.066,0.00104151,0.000716023
1536010631.721557749,-0.945836,0,0.055,0.044,0.00104151,0.000716023
1536010631.725557464,-0.945836,0,0.02,0.015,0.00104151,0.000716023
1536010631.729557954,-0.945836,0,-0.012,-0.003,0.00104151,0.000716023
1536010631.733558936,-0.945836,0,-0.027,-0.002,0.00104151,0.000716023
1536010631.737557706,-0.945836,0,-0.021,0.011,0.00104151,0.000716023
1536010631.741556612,-0.945836,0,-0.007,0.018,0.00104151,0.000716023
1536010631.745557675,-0.945836,0,-0.001,0.003,0.00104151,0.000716023
1536010631.749558301,-0.945836,0,-0.009,-0.029,0.00104151,0.000716023
1536010631.753557624,-0.945836,0,-0.021,-0.06,0.00104151,0.000716023
1536010631.757558408,-0.945836,0,-0.026,-0.07,0.00104151,0.000716023
1536010631.761557540,-0.945836,0,-0.021,-0.059,0.00104151,0.000716023
1536010631.765558123,-0.945836,0,-0.011,-0.039,0.00104151,0.000716023
1536010631.769557256,-0.945836,0,0,-0.019,0.00104151,0.000716023
1536010631.773557598,-0.945836,0,0.012,-0.001,0.00104151,0.000716023
1536010631.777557051,-0.945836,0,0.027,0.015,0.00104151,0.000716023
1536010631.781557084,-0.945836,0,0.042,0.025,0.00104151,0.000716023
1536010631.785557967,-0.945836,0,0.051,0.023,0.00104151,0.000716023
1536010631.789558930,-0.945836,0,0.049,0.011,0.00104151,0.000716023
1536010631.793566983,-0.945836,0,0.043,-0.001,0.00104151,0.000716023
1536010631.797558576,-0.945836,0,0.039,-0.005,0.00104151,0.000716023
1536010631.801556503,-0.945836,0,0.04,0,0.00104151,0.000716023
1536010631.805579140,-0.945836,0,0.042,0.003,0.00104151,0.000716023
1536010631.809558138,-0.945836,0,0.035,-0.001,0.00104151,0.000716023
1536010631.813561021,-0.945836,0,0.016,-0.01,0.00104151,0.000716023
1536010631.817558443,-0.945836,0,-0.007,-0.015,0.00104151,0.000716023
1536010631.821561158,-0.945836,0,-0.023,-0.009,0.00104151,0.000716023
1536010631.825558505,-0.945836,0,-0.019,0.004,0.00104151,0.000716023
1536010631.829573538,-0.945836,0,0,0.015,0.00104151,0.000716023
1536010631.833557320,-0.945836,0,0.02,0.011,0.00104151,0.000716023
1536010631.837558258,-0.945836,0,0.023,-0.009,0.00104151,0.000716023
1536010631.841557087,-0.945836,0,0.007,-0.036,0.00104151,0.000716023
1536010631.845558415,-0.945836,0,-0.015,-0.05,0.00104151,0.000716023
1536010631.849557136,-0.945836,0,-0.03,-0.037,0.00104151,0.000716023
1536010631.853560536,-0.945836,0,-0.033,0,0.00104151,0.000716023
1536010631.857558826,-0.945836,0,-0.034,0.041,0.00104151,0.000716023
1536010631.861556972,-0.945836,0,-0.041,0.059,0.00104151,0.000716023
1536010631.865557238,-0.945836,0,-0.049,0.046,0.00104151,0.000716023
1536010631.869557658,-0.945836,0,-0.043,0.013,0.00104151,0.000716023
1536010631.873557305,-0.945836,0,-0.014,-0.015,0.00104151,0.000716023
1536010631.877558113,-0.945836,0,0.029,-0.025,0.00104151,0.000716023
1536010631.881557858,-0.945836,0,0.068,-0.018,0.00104151,0.000716023
1536010631.885557289,-0.945836,0,0.08,-0.006,0.00104151,0.000716023
1536010631.889558764,-0.945836,0,0.061,0,0.00104151,0.000716023
1536010631.893575118,-0.945836,0,0.024,0.001,0.00104151,0.000716023
1536010631.897588725,-0.945836,0,-0.008,-0.002,0.00104151,0.000716023
1536010631.901561556,-0.945836,0,-0.023,-0.012,0.00104151,0.000716023
1536010631.905557855,-0.945836,0,-0.02,-0.027,0.00104151,0.000716023
1536010631.909561698,-0.945836,0,-0.009,-0.04,0.00104151,0.000846207
1536010631.913558041,-0.945836,0,-0.002,-0.043,0.00104151,0.000846207
1536010631.917561662,-0.945836,0,-0.005,-0.035,0.00104151,0.000846207
1536010631.921558899,-0.945836,0,-0.014,-0.028,0.00104151,0.000846207
1536010631.925561880,-0.945836,0,-0.023,-0.033,0.00104151,0.000846207
1536010631.929558041,-0.945836,0,-0.026,-0.054,0.00104151,0.000846207
1536010631.933558449,-0.945836,0,-0.021,-0.075,0.00104151,0.000846207
1536010631.937557537,-0.945836,0,-0.012,-0.076,0.00104151,0.000846207
1536010631.941558076,-0.945836,0,-0.008,-0.048,0.00104151,0.000846207
1536010631.945557305,-0.945836,0,-0.012,-0.005,0.00104151,0.000846207
1536010631.949560976,-0.945836,0,-0.019,0.026,0.00104151,0.000846207
1536010631.953557704,-0.945836,0,-0.019,0.026,0.00104151,0.000846207
1536010631.957557226,-0.945836,0,-0.009,-0.002,0.00104151,0.000846207
1536010631.961557651,-0.945836,0,0.003,-0.04,0.00104151,0.000846207
1536010631.965558039,-0.945836,0,0.002,-0.063,0.00104151,0.000846207
1536010631.969557248,-0.945836,0,-0.017,-0.062,0.00104151,0.000846207
1536010631.973526267,-0.945836,0,-0.043,-0.043,0.00104151,0.000846207
1536010631.977557514,-0.945836,0,-0.055,-0.02,0.00104151,0.000846207
1536010631.981560231,-0.945836,0,-0.038,-0.003,0.00104151,0.000846207
1536010631.985556429,-0.945836,0,0.001,0.005,0.00104151,0.000846207
1536010631.989561562,-0.945836,0,0.04,0.007,0.00104151,0.000846207
1536010631.993558266,-0.945836,0,0.057,0.006,0.00104151,0.000846207
1536010631.997557552,-0.945836,0,0.047,0.007,0.00104151,0.000846207
1536010632.001560701,-0.945836,0,0.021,0.015,0.00104151,0.000846207
1536010632.005558880,-0.945836,0,-0.005,0.032,0.00104151,0.000846207
1536010632.009557914,-0.945836,0,-0.023,0.052,0.00104151,0.000846207
1536010632.013557736,-0.945836,0,-0.034,0.064,0.00104151,0.000846207
1536010632.017557729,-0.945836,0,-0.041,0.057,0.00104151,0.000846207
1536010632.021560435,-0.945836,0,-0.045,0.025,0.00104151,0.000846207
1536010632.025558105,-0.945836,0,-0.045,-0.018,0.00104151,0.000846207
1536010632.029560533,-0.945836,0,-0.043,-0.052,0.00104151,0.000846207
1536010632.033557147,-0.945836,0,-0.039,-0.057,0.00104151,0.000846207
1536010632.037558324,-0.945836,0,-0.033,-0.031,0.00104151,0.000846207
1536010632.041557224,-0.945836,0,-0.024,0.005,0.00104151,0.000846207
1536010632.045558156,-0.945836,0,-0.009,0.03,0.00104151,0.000846207
1536010632.049557313,-0.945836,0,0.005,0.035,0.00104151,0.000846207
1536010632.053558342,-0.945836,0,0.012,0.025,0.00104151,0.000846207
1536010632.057557670,-0.945836,0,0.005,0.013,0.00104151,0.000846207
1536010632.061560798,-0.945836,0,-0.012,0.007,0.00104151,0.000846207
1536010632.065557624,-0.945836,0,-0.031,0.005,0.00104151,0.000846207
1536010632.069557083,-0.945836,0,-0.036,0,0.00104151,0.000846207
1536010632.073557199,-0.945836,0,-0.027,-0.007,0.00104151,0.000846207
1536010632.077557746,-0.945836,0,-0.009,-0.012,0.00104151,0.000846207
1536010632.081557205,-0.945836,0,0.002,-0.008,0.00104151,0.000846207
1536010632.085557759,-0.945836,0,0.002,0.002,0.00104151,0.000846207
1536010632.089557288,-0.945836,0,-0.007,0.01,0.00104151,0.000846207
1536010632.093557634,-0.945836,0,-0.018,0.006,0.00104151,0.000846207
1536010632.097572191,-0.945836,0,-0.029,-0.012,0.00104151,0.000846207
1536010632.101560480,-0.945836,0,-0.036,-0.037,0.00104151,0.000846207
1536010632.105557983,-0.945836,0,-0.037,-0.053,0.00104151,0.000846207
1536010632.109560874,-0.945836,0,-0.026,-0.051,0.00104151,0.000846207
1536010632.113557229,-0.945836,0,-0.003,-0.031,0.00104151,0.000846207
1536010632.117560736,-0.945836,0,0.02,-0.006,0.00104151,0.000846207
1536010632.121557864,-0.945836,0,0.031,0.009,0.00104151,0.000846207
1536010632.125560688,-0.945836,0,0.024,0.008,0.00104151,0.000846207
1536010632.129557135,-0.945836,0,0.005,-0.001,0.00104151,0.000846207
1536010632.133560508,-0.945836,0,-0.01,-0.01,0.00104151,0.000846207
1536010632.137559427,-0.945836,0,-0.013,-0.007,0.00104151,0.000846207
1536010632.141558255,-0.945836,0,-0.005,0.002,0.00104151,0.000846207
1536010632.145557687,-0.945836,0,0.005,0.008,0.00104151,0.000846207
1536010632.149557868,-0.945836,0,0.01,0.003,0.00104151,0.000846207
1536010632.153557531,-0.945836,0,0.007,-0.008,0.00104151,0.000846207
1536010632.157558038,-0.945836,0,-0.004,-0.013,0.00104151,0.000846207
1536010632.161557181,-0.945836,0,-0.024,-0.008,0.00104151,0.000846207
1536010632.165508307,-0.945836,0,-0.05,0.002,0.00104151,0.000846207
1536010632.169557850,-0.945836,0,-0.074,0.006,0.00104151,0.000846207
1536010632.173557114,-0.945836,0,-0.084,-0.004,0.00104151,0.000846207
1536010632.177557629,-0.945836,0,-0.069,-0.025,0.00104151,0.000846207
1536010632.181558172,-0.945836,0,-0.028,-0.041,0.00104151,0.000846207
1536010632.185557172,-0.945836,0,0.019,-0.04,0.00104151,0.000846207
1536010632.189558161,-0.945836,0,0.05,-0.02,0.00104151,0.000846207
1536010632.193571793,-0.945836,0,0.044,0.009,0.00104151,0.000846207
1536010632.197560904,-0.945836,0,0.002,0.035,0.00104151,0.000846207
1536010632.201557637,-0.945836,0,-0.056,0.043,0.00104151,0.000846207
1536010632.205560603,-0.945836,0,-0.1,0.032,0.00104151,0.000846207
1536010632.209558672,-0.945836,0,-0.105,0.011,0.00104151,0.000846207
1536010632.213560695,-0.945836,0,-0.066,-0.006,0.00104151,0.000846207
1536010632.217557925,-0.945836,0,-0.006,-0.013,0.00104151,0.000846207
1536010632.221560485,-0.945836,0,0.035,-0.012,0.00104151,0.000846207
1536010632.225557776,-0.945836,0,0.035,-0.014,0.00104151,0.000846207
1536010632.229560758,-0.945836,0,0.002,-0.022,0.00104151,0.000846207
1536010632.233558624,-0.945836,0,-0.021,-0.027,0.00104151,0.000846207
1536010632.237575149,-0.945836,0,0,-0.015,0.00104151,0.000846207
1536010632.241557718,-0.945836,0,0.056,0.015,0.00104151,0.000846207
1536010632.245557853,-0.945836,0,0.102,0.042,0.00104151,0.000846207
1536010632.249557384,-0.945836,0,0.098,0.044,0.00104151,0.000846207
1536010632.253557639,-0.945836,0,0.063,0.016,0.00104151,0.000846207
1536010632.257557198,-0.945836,0,0.056,-0.012,0.00104151,0.000846207
1536010632.261560715,-0.945836,0,0.12,-0.013,0.00104151,0.000846207
1536010632.265570220,-0.945836,0,0.221,0.017,0.00104151,0.000846207
1536010632.269561575,-0.945836,0,0.277,0.05,0.00104151,0.000846207
1536010632.273558752,-0.945836,0,0.228,0.055,0.00104151,0.000846207
1536010632.277558404,-0.945836,0,0.104,0.029,0.00104151,0.000846207
1536010632.281557746,-0.945836,0,0.006,-0.004,0.00104151,0.000846207
1536010632.285560229,-0.945836,0,0.013,-0.023,0.00104151,0.000846207
1536010632.289558369,-0.945836,0,0.118,-0.02,0.00104151,0.000846207
1536010632.293560596,-0.945836,0,0.228,-0.006,0.00104151,0.000846207
1536010632.297557543,-0.945836,0,0.247,0.005,0.00104151,0.000846207
1536010632.301560356,-0.945836,0,0.151,0.009,0.00104151,0.000846207
1536010632.305557883,-0.945836,0,-0.003,0.002,0.00104151,0.000846207
1536010632.309557456,-0.945836,0,-0.132,-0.014,0.00104151,0.000846207
1536010632.313556871,-0.945836,0,-0.177,-0.036,0.00104151,0.000846207
1536010632.317557981,-0.945836,0,-0.137,-0.051,0.00104151,0.000846207
1536010632.321557363,-0.945836,0,-0.052,-0.052,0.00104151,0.000846207
1536010632.325558708,-0.945836,0,0.026,-0.045,0.00104151,0.000846207
1536010632.329557458,-0.945836,0,0.059,-0.041,0.00104151,0.000846207
1536010632.333559688,-0.945836,0,0.034,-0.049,0.00104151,0.000846207
1536010632.337557552,-0.945836,0,-0.033,-0.064,0.00104151,0.000846207
1536010632.341573012,-0.945836,0,-0.113,-0.066,0.00104151,0.000846207
1536010632.345557246,-0.945836,0,-0.17,-0.04,0.00104151,0.000846207
1536010632.349558475,-0.945836,0,-0.184,0.011,0.00104151,0.000846207
1536010632.353557605,-0.945836,0,-0.153,0.074,0.00104151,0.000846207
1536010632.357558407,-0.945836,0,-0.095,0.125,0.00104151,0.000846207
1536010632.361557496,-0.945836,0,-0.034,0.148,0.00104151,0.000846207
1536010632.365558104,-0.945836,0,0.011,0.137,0.00104151,0.000846207
1536010632.369557445,-0.945836,0,0.033,0.095,0.00104151,0.000846207
1536010632.373558358,-0.945836,0,0.032,0.032,0.00104151,0.000846207
1536010632.377557848,-0.945836,0,0.011,-0.035,0.00104151,0.000846207
1536010632.381556710,-0.945836,0,-0.019,-0.09,0.00104151,0.000846207
1536010632.385557354,-0.945836,0,-0.042,-0.119,0.00104151,0.000846207
1536010632.389557719,-0.945836,0,-0.04,-0.119,0.00104151,0.000846207
1536010632.393557445,-0.945836,0,-0.007,-0.094,0.00104151,0.000846207
1536010632.397557651,-0.945836,0,0.041,-0.057,0.00104151,0.000846207
1536010632.401575762,-0.945836,0,0.078,-0.021,0.00104151,0.000846207
1536010632.405560447,-0.945836,0,0.085,-0.001,0.00104151,0.000846207
1536010632.409557180,-0.945836,0,0.061,-0.005,0.00104151,0.000846207
1536010632.413557222,-0.945836,0,0.022,-0.032,0.00104151,0.000846207
1536010632.417561454,-0.945836,0,-0.013,-0.072,0.00104151,0.000846207
1536010632.421563618,-0.945836,0,-0.034,-0.112,0.00104151,0.000846207
1536010632.425558535,-0.945836,0,-0.043,-0.134,0.00104151,0.000846207
1536010632.429558061,-0.945836,0,-0.046,-0.127,0.00104151,0.000846207
1536010632.433556977,-0.945836,0,-0.049,-0.088,0.00104151,0.000846207
1536010632.437558582,-0.945836,0,-0.05,-0.028,0.00104151,0.000846207
1536010632.441560390,-0.945836,0,-0.047,0.03,0.00104151,0.000846207
1536010632.445573013,-0.945836,0,-0.043,0.065,0.00104151,0.000846207
1536010632.449557309,-0.945836,0,-0.042,0.07,0.00104151,0.000846207
1536010632.453557813,-0.945836,0,-0.05,0.058,0.00104151,0.000846207
1536010632.457558175,-0.945836,0,-0.063,0.05,0.00104151,0.000846207
1536010632.461576510,-0.945836,0,-0.074,0.059,0.00104151,0.000846207
1536010632.465557325,-0.945836,0,-0.074,0.077,0.00104151,0.000846207
1536010632.469560585,-0.945836,0,-0.062,0.088,0.00104151,0.000846207
1536010632.473558527,-0.945836,0,-0.043,0.075,0.00104151,0.000846207
1536010632.477561457,-0.945836,0,-0.028,0.044,0.00104151,0.000846207
1536010632.481557927,-0.945836,0,-0.021,0.008,0.00104151,0.000846207
1536010632.485556044,-0.945836,0,-0.02,-0.015,0.00104151,0.000846207
1536010632.489557234,-0.945836,0,-0.019,-0.02,0.00104151,0.000846207
1536010632.493560676,-0.945836,0,-0.019,-0.013,0.00104151,0.000846207
1536010632.497557508,-0.945836,0,-0.025,-0.005,0.00104151,0.000846207
1536010632.501560616,-0.945836,0,-0.034,-0.007,0.00104151,0.000846207
1536010632.505561788,-0.945836,0,-0.033,-0.026,0.00104151,0.000846207
1536010632.509559305,-0.945836,0,-0.006,-0.056,0.00104151,0.000846207
1536010632.513557663,-0.945836,0,0.046,-0.092,0.00104151,0.000846207
1536010632.517560936,-0.945836,0,0.101,-0.124,0.00104151,0.000846207
1536010632.521557611,-0.945836,0,0.128,-0.145,0.00104151,0.000846207
1536010632.525564303,-0.945836,0,0.109,-0.151,0.00104151,0.000846207
1536010632.529557763,-0.945836,0,0.053,-0.138,0.00104151,0.000846207
1536010632.533560822,-0.945836,0,-0.016,-0.108,0.00104151,0.000846207
1536010632.537557666,-0.945836,0,-0.08,-0.072,0.00104151,0.000846207
1536010632.541561068,-0.945836,0,-0.122,-0.04,0.00104151,0.000846207
1536010632.545558467,-0.945836,0,-0.135,-0.019,0.00104151,0.000846207
1536010632.549558581,-0.945836,0,-0.111,-0.006,0.00104151,0.000846207
1536010632.553566744,-0.945836,0,-0.056,0.009,0.00104151,0.000846207
1536010632.557559920,-0.945836,0,0.007,0.036,0.00104151,0.000846207
1536010632.561558101,-0.945836,0,0.047,0.072,0.00104151,0.000846207
1536010632.565561644,-0.945836,0,0.042,0.104,0.00104151,0.000846207
1536010632.569558640,-0.945836,0,-0.001,0.118,0.00104151,0.000846207
1536010632.573561900,-0.945836,0,-0.058,0.109,0.00104151,0.000846207
1536010632.577573083,-0.945836,0,-0.097,0.087,0.00104151,0.000846207
1536010632.581557176,-0.945836,0,-0.102,0.072,0.00104151,0.000846207
1536010632.585557309,-0.945836,0,-0.072,0.076,0.00104151,0.000846207
1536010632.589558427,-0.945836,0,-0.019,0.089,0.00104151,0.000846207
1536010632.593565518,-0.945836,0,0.037,0.089,0.00104151,0.000846207
1536010632.597560500,-0.945836,0,0.076,0.058,0.00104151,0.000846207
1536010632.601557595,-0.945836,0,0.082,-0.002,0.00104151,0.000846207
1536010632.605560406,-0.945836,0,0.055,-0.068,0.00104151,0.000846207
1536010632.609557711,-0.945836,0,0.011,-0.116,0.00104151,0.000846207
1536010632.613557373,-0.945836,0,-0.028,-0.132,0.00104151,0.000846207
1536010632.617557498,-0.945836,0,-0.045,-0.124,0.00104151,0.000846207
1536010632.621558470,-0.945836,0,-0.036,-0.106,0.00104151,0.000846207
1536010632.625563717,-0.945836,0,-0.007,-0.087,0.00104151,0.000846207
1536010632.629560496,-0.945836,0,0.03,-0.067,0.00104151,0.000846207
1536010632.633557673,-0.945836,0,0.06,-0.044,0.00104151,0.000846207
1536010632.637561309,-0.945836,0,0.066,-0.021,0.00104151,0.000846207
1536010632.641557913,-0.945836,0,0.041,-0.004,0.00104151,0.000846207
1536010632.645561141,-0.945836,0,-0.005,0.004,0.00104151,0.000846207
1536010632.649568650,-0.945836,0,-0.052,0.012,0.00104151,0.000846207
1536010632.653558064,-0.945836,0,-0.074,0.034,0.00104151,0.000846207
1536010632.657557440,-0.945836,0,-0.061,0.075,0.00104151,0.000846207
1536010632.661557078,-0.945836,0,-0.029,0.127,0.00104151,0.000846207
1536010632.665557375,-0.958626,0,-0.004,0.168,0.000976418,0.000846207
1536010632.669558200,-0.958626,0,-0.007,0.184,0.000976418,0.000846207
1536010632.673557814,-0.958626,0,-0.034,0.171,0.000976418,0.000846207
1536010632.677558845,-0.958626,0,-0.064,0.138,0.000976418,0.000846207
1536010632.681557879,-0.958626,0,-0.078,0.091,0.000976418,0.000846207
1536010632.685557401,-0.958626,0,-0.069,0.036,0.000976418,0.000846207
1536010632.689557645,-0.958626,0,-0.045,-0.019,0.000976418,0.000846207
1536010632.693558648,-0.958626,0,-0.018,-0.065,0.000976418,0.000846207
1536010632.697557778,-0.958626,0,0.007,-0.09,0.000976418,0.000846207
1536010632.701558276,-0.958626,0,0.029,-0.088,0.000976418,0.000846207
1536010632.705557898,-0.958626,0,0.048,-0.066,0.000976418,0.000846207
1536010632.709558889,-0.958626,0,0.058,-0.038,0.000976418,0.000846207
1536010632.713557963,-0.958626,0,0.057,-0.018,0.000976418,0.000846207
1536010632.717557937,-0.958626,0,0.045,-0.013,0.000976418,0.000846207
1536010632.721557546,-0.958626,0,0.026,-0.02,0.000976418,0.000846207
1536010632.725558603,-0.958626,0,0.015,-0.032,0.000976418,0.000846207
1536010632.729557719,-0.958626,0,0.036,-0.034,0.000976418,0.000846207
1536010632.733558426,-0.958626,0,0.111,-0.012,0.000976418,0.000846207
1536010632.737557791,0,0,0.248,0.039,0.000976418,0.000846207
1536010632.741558350,0,0,0.428,0.114,0.000976418,0.000846207
1536010632.745557300,0,0,0.614,0.188,0.000976418,0.000846207
1536010632.749558225,0,0,0.774,0.233,0.000976418,0.000846207
1536010632.753557506,0,0,0.888,0.23,0.000976418,0.000846207
1536010632.757557119,0,0,0.951,0.187,0.000976418,0.000846207
1536010632.761560024,0,0,0.972,0.128,0.000976418,0.000846207
1536010632.765557964,0,0,0.974,0.087,0.000976418,0.000846207
1536010632.769556744,0,0,0.993,0.08,0.000976418,0.000846207
1536010632.773557835,0,0,1.064,0.097,0.000976418,0.000846207
1536010632.777556489,0,0,1.201,0.114,0.000976418,0.000846207
1536010632.781563711,0,0,1.386,0.112,0.000976418,0.000846207
1536010632.785556957,0,0,1.582,0.088,0.000976418,0.000846207
1536010632.789558519,0,0,1.752,0.051,0.000976418,0.000846207
1536010632.793557188,0,0,1.893,0,0.000976418,0.000846207
1536010632.797558486,0,0,2.043,-0.076,0.000976418,0.000846207
1536010632.801557363,0,0,2.255,-0.18,0.000976418,0.000846207
1536010632.805558006,0,0,2.538,-0.301,0.000976418,0.000846207
1536010632.809558560,0,0,2.82,-0.426,0.000976418,0.000846207
1536010632.813558010,0,0,2.979,-0.562,0.000976418,0.000846207
1536010632.817567888,0,0,2.954,-0.734,0.000976418,0.000846207
1536010632.821557060,0,0,2.822,-0.944,0.000976418,0.000846207
1536010632.825557192,0,0,2.761,-1.137,0.000976418,0.000846207
1536010632.829557789,0,0,2.89,-1.235,0.000976418,0.000846207
1536010632.833571990,0,0,3.14,-1.204,0.000976418,0.000846207
1536010632.837561254,0,0,3.302,-1.115,0.000976418,0.000846207
1536010632.841571615,0,0,3.211,-1.093,0.000976418,0.000846207
1536010632.845561066,0,0,2.921,-1.207,0.000976418,0.000846207
1536010632.849572367,0,0,2.668,-1.392,0.000976418,0.000846207
1536010632.853558262,0,0,2.666,-1.504,0.000976418,0.000846207
1536010632.857558123,0,0,2.92,-1.454,0.000976418,0.000846207
1536010632.861572933,0,0,3.218,-1.295,0.000976418,0.000846207
1536010632.865557643,0,0,3.313,-1.181,0.000976418,0.000846207
1536010632.869560889,0,0,3.13,-1.216,0.000976418,0.000846207
1536010632.873558449,0,0,2.806,-1.362,0.000976418,0.000846207
1536010632.877560954,0,0,2.556,-1.475,0.000976418,0.000846207
1536010632.881557448,0,0,2.501,-1.452,0.000976418,0.000846207
1536010632.885557980,0,0,2.591,-1.322,0.000976418,0.000846207
1536010632.889556878,0,0,2.68,-1.21,0.000976418,0.000846207
1536010632.893558350,0,0,2.653,-1.204,0.000976418,0.000846207
1536010632.897557583,0,0,2.498,-1.27,0.000976418,0.000846207
1536010632.901558543,0,0,2.287,-1.3,0.000976418,0.000846207
1536010632.905558350,0,0,2.105,-1.232,0.000976418,0.000846207
1536010632.909560740,0,0,1.984,-1.117,0.000976418,0.000846207
1536010632.913558119,-0.958626,0,1.9,-1.057,0.000976418,0.000846207
1536010632.917558115,-0.958626,0,1.804,-1.092,0.000976418,0.000846207
1536010632.921559548,-0.945836,0,1.674,-1.155,0.00104151,0.000846207
1536010632.925557906,-0.945836,0,1.52,-1.147,0.00104151,0.000846207
1536010632.929557230,-0.945836,0,1.362,-1.044,0.00104151,0.000846207
1536010632.933558221,-0.945836,0,1.196,-0.913,0.00104151,0.000846207
1536010632.937557460,-0.945836,0,1.003,-0.835,0.00104151,0.000846207
1536010632.941558231,-0.945836,0,0.782,-0.819,0.00104151,0.000846207
1536010632.945557581,-0.945836,0,0.586,-0.804,0.00104151,0.000846207
1536010632.949558177,-0.945836,0,0.48,-0.722,0.00104151,0.000846207
1536010632.953557460,-0.945836,0,0.477,-0.566,0.00104151,0.000846207
1536010632.957537343,-0.945836,0,0.505,-0.387,0.00104151,0.000846207
1536010632.961557548,-0.945836,0,0.457,-0.24,0.00104151,0.000846207
1536010632.965558317,-0.945836,0,0.285,-0.143,0.00104151,0.000846207
